,species,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,SEX_MALE,SEX_FEMALE,island_Dream,island_Biscoe,island_Torgersen
161,2,0.7555555555555552,0.8965517241379296,0.041666666666666664,-0.23076923076923078,0.0,1.0,0.0,1.0,0.0
106,0,-0.6555555555555554,-0.03448275862069012,0.08333333333333333,-0.19230769230769232,1.0,0.0,1.0,0.0,0.0
245,1,0.17777777777777792,-0.7586206896551723,0.75,0.8461538461538461,0.0,1.0,1.0,0.0,0.0
145,0,-0.6111111111111112,0.4827586206896543,-0.5,-0.2692307692307692,0.0,1.0,0.0,1.0,0.0
250,1,0.3111111111111108,-0.6896551724137926,1.0416666666666667,0.9615384615384616,0.0,1.0,1.0,0.0,0.0
153,2,0.6111111111111112,0.7586206896551716,-0.041666666666666664,-0.07692307692307693,0.0,1.0,0.0,1.0,0.0
195,2,0.1111111111111111,-0.10344827586206913,-0.041666666666666664,-0.38461538461538464,1.0,0.0,0.0,1.0,0.0
115,0,-0.19999999999999968,0.3448275862068963,-0.041666666666666664,0.057692307692307696,0.0,1.0,1.0,0.0,0.0
311,1,0.8555555555555558,-0.06896551724137902,1.2916666666666667,1.0769230769230769,0.0,1.0,1.0,0.0,0.0
317,1,0.2666666666666665,-0.9310344827586203,1.0416666666666667,0.6730769230769231,1.0,0.0,1.0,0.0,0.0
177,2,0.8333333333333334,0.5862068965517234,0.0,0.11538461538461539,0.0,1.0,0.0,1.0,0.0
239,1,0.466666666666667,-0.7586206896551723,1.0416666666666667,1.0384615384615385,0.0,1.0,1.0,0.0,0.0
319,1,0.7333333333333335,-0.2758620689655173,1.1666666666666667,0.9615384615384616,0.0,1.0,1.0,0.0,0.0
231,1,0.5,-0.4137931034482753,0.7916666666666666,1.1923076923076923,0.0,1.0,1.0,0.0,0.0
259,1,0.466666666666667,-0.5517241379310346,0.4583333333333333,1.0384615384615385,0.0,1.0,1.0,0.0,0.0
36,0,-0.6333333333333336,0.9310344827586198,-0.2916666666666667,-0.038461538461538464,0.0,1.0,0.0,1.0,0.0
295,1,0.4555555555555557,-0.4482758620689654,1.375,1.3846153846153846,0.0,1.0,1.0,0.0,0.0
16,0,-0.6444444444444442,0.5862068965517234,-0.08333333333333333,-0.4230769230769231,1.0,0.0,0.0,0.0,1.0
55,0,-0.3444444444444446,0.4482758620689654,-0.25,-0.23076923076923078,0.0,1.0,1.0,0.0,0.0
133,0,-0.7777777777777778,0.4137931034482753,0.08333333333333333,0.36538461538461536,0.0,1.0,0.0,1.0,0.0
324,1,0.3111111111111108,-1.206896551724137,0.7916666666666666,0.5576923076923077,0.0,1.0,1.0,0.0,0.0
4,0,-0.8666666666666664,0.6896551724137926,-0.16666666666666666,-0.4230769230769231,1.0,0.0,0.0,0.0,1.0
98,0,-1.2666666666666666,-0.4137931034482753,-0.7916666666666666,-0.8461538461538461,1.0,0.0,0.0,1.0,0.0
29,0,-0.4444444444444444,0.5517241379310334,-0.7083333333333334,-0.038461538461538464,0.0,1.0,1.0,0.0,0.0
113,0,-0.25555555555555526,0.7586206896551716,0.0,0.21153846153846154,0.0,1.0,1.0,0.0,0.0
179,2,0.5555555555555556,0.5862068965517234,0.125,-0.15384615384615385,0.0,1.0,0.0,1.0,0.0
147,0,-0.8777777777777777,0.3793103448275852,-0.5416666666666666,-0.40384615384615385,1.0,0.0,0.0,1.0,0.0
267,1,0.6666666666666666,-0.4827586206896549,1.1666666666666667,1.0769230769230769,0.0,1.0,1.0,0.0,0.0
155,2,0.09999999999999984,0.4827586206896543,-0.375,-0.36538461538461536,1.0,0.0,0.0,1.0,0.0
280,1,0.08888888888888857,-1.206896551724137,0.4583333333333333,0.15384615384615385,1.0,0.0,1.0,0.0,0.0
172,2,-0.2333333333333335,0.0,-0.6666666666666666,-0.3076923076923077,1.0,0.0,0.0,1.0,0.0
309,1,0.8444444444444446,-0.10344827586206913,1.375,1.1923076923076923,0.0,1.0,1.0,0.0,0.0
51,0,-0.4888888888888887,0.5517241379310334,-0.375,0.23076923076923078,0.0,1.0,1.0,0.0,0.0
333,1,0.7777777777777778,-0.3448275862068963,1.375,1.1538461538461537,0.0,1.0,1.0,0.0,0.0
191,2,1.0,0.8965517241379296,0.3333333333333333,0.38461538461538464,0.0,1.0,0.0,1.0,0.0
124,0,-1.033333333333333,-0.4827586206896549,-0.4583333333333333,-0.7307692307692307,1.0,0.0,0.0,0.0,1.0
313,1,0.5555555555555556,-0.4137931034482753,1.125,1.2692307692307692,0.0,1.0,1.0,0.0,0.0
67,0,-0.3777777777777776,0.6206896551724136,-0.375,0.07692307692307693,0.0,1.0,1.0,0.0,0.0
193,2,0.18888888888888922,0.06896551724137902,-0.4166666666666667,-0.2692307692307692,1.0,0.0,0.0,1.0,0.0
90,0,-0.9777777777777774,0.24137931034482715,0.20833333333333334,-0.34615384615384615,1.0,0.0,0.0,1.0,0.0
32,0,-0.5555555555555556,0.17241379310344815,-0.375,-0.5384615384615384,1.0,0.0,0.0,1.0,0.0
11,0,-0.7444444444444448,0.0,-0.7083333333333334,-0.23076923076923078,0.0,1.0,0.0,0.0,1.0
